"","lsoa","hex","hex.id"
"4168","E01000975",25,"ID25"
"4169","E01000972",141,"ID141"
"4170","E01000973",141,"ID141"
"4171","E01000970",141,"ID141"
"4172","E01000971",141,"ID141"
"4173","E01000978",25,"ID25"
"4174","E01000979",25,"ID25"
"4175","E01002926",33,"ID33"
"4176","E01002927",33,"ID33"
"4177","E01002924",33,"ID33"
"4178","E01002925",33,"ID33"
"4179","E01002922",33,"ID33"
"4180","E01002923",33,"ID33"
"4181","E01002920",33,"ID33"
"4182","E01002921",33,"ID33"
"4183","E01002928",33,"ID33"
"4184","E01002929",34,"ID34"
"4185","E01001466",180,"ID180"
"4186","E01001467",194,"ID194"
"4187","E01001464",194,"ID194"
"4188","E01001465",194,"ID194"
"4189","E01001462",195,"ID195"
"4190","E01001463",194,"ID194"
"4191","E01001460",195,"ID195"
"4192","E01001461",194,"ID194"
"4193","E01001468",203,"ID203"
"4194","E01003456",47,"ID47"
"4195","E01001469",203,"ID203"
"4196","E01003457",47,"ID47"
"4197","E01003454",47,"ID47"
"4198","E01003455",47,"ID47"
"4199","E01003452",35,"ID35"
"4200","E01003453",35,"ID35"
"4201","E01003450",35,"ID35"
"4202","E01003451",35,"ID35"
"4203","E01003458",47,"ID47"
"4204","E01003459",48,"ID48"
"4205","E01033706",110,"ID110"
"4206","E01033707",127,"ID127"
"4207","E01033704",127,"ID127"
"4208","E01033705",145,"ID145"
"4209","E01033702",163,"ID163"
"4210","E01033703",145,"ID145"
"4211","E01033700",127,"ID127"
"4212","E01033701",144,"ID144"
"4213","E01033708",110,"ID110"
"4214","E01033709",126,"ID126"
"4215","E01000826",39,"ID39"
"4216","E01000827",39,"ID39"
"4217","E01000824",52,"ID52"
"4218","E01000825",52,"ID52"
"4219","E01000822",52,"ID52"
"4220","E01000823",52,"ID52"
"4221","E01000820",52,"ID52"
"4222","E01000828",39,"ID39"
"4223","E01002816",90,"ID90"
"4224","E01002897",75,"ID75"
"4225","E01000829",40,"ID40"
"4226","E01002817",90,"ID90"
"4227","E01002896",90,"ID90"
"4228","E01002814",91,"ID91"
"4229","E01002895",76,"ID76"
"4230","E01002815",91,"ID91"
"4231","E01002894",91,"ID91"
"4232","E01002812",91,"ID91"
"4233","E01002893",91,"ID91"
"4234","E01002813",91,"ID91"
"4235","E01002892",108,"ID108"
"4236","E01002810",161,"ID161"
"4237","E01002891",107,"ID107"
"4238","E01002811",161,"ID161"
"4239","E01002890",108,"ID108"
"4240","E01002818",108,"ID108"
"4241","E01002899",76,"ID76"
"4242","E01002819",92,"ID92"
"4243","E01002898",91,"ID91"
"4244","E01001756",127,"ID127"
"4245","E01001757",145,"ID145"
"4246","E01001754",126,"ID126"
"4247","E01001755",126,"ID126"
"4248","E01001752",126,"ID126"
"4249","E01001753",126,"ID126"
"4250","E01001750",144,"ID144"
"4251","E01001751",126,"ID126"
"4252","E01001758",145,"ID145"
"4253","E01001759",144,"ID144"
"4254","E01003706",166,"ID166"
"4255","E01003787",166,"ID166"
"4256","E01003707",183,"ID183"
"4257","E01003786",166,"ID166"
"4258","E01003704",184,"ID184"
"4259","E01003785",147,"ID147"
"4260","E01003705",166,"ID166"
"4261","E01003784",147,"ID147"
"4262","E01003702",184,"ID184"
"4263","E01003783",147,"ID147"
"4264","E01003703",183,"ID183"
"4265","E01003782",148,"ID148"
"4266","E01003700",166,"ID166"
"4267","E01003781",147,"ID147"
"4268","E01003701",166,"ID166"
"4269","E01003780",165,"ID165"
"4270","E01003708",183,"ID183"
"4271","E01003789",165,"ID165"
"4272","E01003709",183,"ID183"
"4273","E01003788",147,"ID147"
"4274","E01003666",167,"ID167"
"4275","E01003664",167,"ID167"
"4276","E01003665",167,"ID167"
"4277","E01003662",149,"ID149"
"4278","E01003663",167,"ID167"
"4279","E01003660",183,"ID183"
"4280","E01003661",167,"ID167"
"4281","E01003668",165,"ID165"
"4282","E01003669",182,"ID182"
"4283","E01001606",81,"ID81"
"4284","E01001687",97,"ID97"
"4285","E01001607",81,"ID81"
"4286","E01001686",81,"ID81"
"4287","E01001604",81,"ID81"
"4288","E01001685",97,"ID97"
"4289","E01001605",81,"ID81"
"4290","E01001684",82,"ID82"
"4291","E01001602",67,"ID67"
"4292","E01001683",97,"ID97"
"4293","E01001603",53,"ID53"
"4294","E01001682",81,"ID81"
"4295","E01001600",67,"ID67"
"4296","E01001681",97,"ID97"
"4297","E01001601",67,"ID67"
"4298","E01001680",81,"ID81"
"4299","E01001608",81,"ID81"
"4300","E01001609",81,"ID81"
"4301","E01001688",114,"ID114"
"4302","E01002176",157,"ID157"
"4303","E01002177",157,"ID157"
"4304","E01002175",157,"ID157"
"4305","E01002172",157,"ID157"
"4306","E01002173",157,"ID157"
"4307","E01004176",23,"ID23"
"4308","E01002170",157,"ID157"
"4309","E01004177",13,"ID13"
"4310","E01002171",158,"ID158"
"4311","E01004174",24,"ID24"
"4312","E01004175",23,"ID23"
"4313","E01004172",24,"ID24"
"4314","E01004173",24,"ID24"
"4315","E01004170",23,"ID23"
"4316","E01004171",23,"ID23"
"4317","E01002178",157,"ID157"
"4318","E01002179",157,"ID157"
"4319","E01004178",24,"ID24"
"4320","E01004179",13,"ID13"
"4321","E01000116",193,"ID193"
"4322","E01000197",160,"ID160"
"4323","E01000117",193,"ID193"
"4324","E01000196",177,"ID177"
"4325","E01000114",149,"ID149"
"4326","E01000195",190,"ID190"
"4327","E01000115",193,"ID193"
"4328","E01000194",176,"ID176"
"4329","E01000112",149,"ID149"
"4330","E01000193",175,"ID175"
"4331","E01000113",167,"ID167"
"4332","E01000192",176,"ID176"
"4333","E01000110",168,"ID168"
"4334","E01000191",175,"ID175"
"4335","E01000111",149,"ID149"
"4336","E01000190",175,"ID175"
"4337","E01000118",193,"ID193"
"4338","E01000199",177,"ID177"
"4339","E01000119",193,"ID193"
"4340","E01000198",177,"ID177"
"4341","E01000076",131,"ID131"
"4342","E01000077",131,"ID131"
"4343","E01000074",131,"ID131"
"4344","E01000075",131,"ID131"
"4345","E01000072",131,"ID131"
"4346","E01000073",131,"ID131"
"4347","E01000070",148,"ID148"
"4348","E01000071",131,"ID131"
"4349","E01000078",149,"ID149"
"4350","E01002026",179,"ID179"
"4351","E01000079",149,"ID149"
"4352","E01002027",162,"ID162"
"4353","E01002024",161,"ID161"
"4354","E01002025",161,"ID161"
"4355","E01002022",161,"ID161"
"4356","E01002023",161,"ID161"
"4357","E01002020",161,"ID161"
"4358","E01004027",110,"ID110"
"4359","E01002021",161,"ID161"
"4360","E01004024",94,"ID94"
"4361","E01004022",94,"ID94"
"4362","E01004023",94,"ID94"
"4363","E01004020",64,"ID64"
"4364","E01004021",64,"ID64"
"4365","E01002028",179,"ID179"
"4366","E01002029",179,"ID179"
"4367","E01004028",94,"ID94"
"4368","E01004029",94,"ID94"
"4369","E01000326",84,"ID84"
"4370","E01000327",83,"ID83"
"4371","E01000324",178,"ID178"
"4372","E01000325",83,"ID83"
"4373","E01000322",178,"ID178"
"4374","E01000323",178,"ID178"
"4375","E01000320",178,"ID178"
"4376","E01000321",192,"ID192"
"4377","E01000328",83,"ID83"
"4378","E01000329",83,"ID83"
"4379","E01002397",102,"ID102"
"4380","E01002316",186,"ID186"
"4381","E01002396",103,"ID103"
"4382","E01002317",150,"ID150"
"4383","E01002395",103,"ID103"
"4384","E01002314",186,"ID186"
"4385","E01002394",103,"ID103"
"4386","E01002315",186,"ID186"
"4387","E01002393",103,"ID103"
"4388","E01002312",186,"ID186"
"4389","E01002392",119,"ID119"
"4390","E01002313",186,"ID186"
"4391","E01004397",164,"ID164"
"4392","E01004316",111,"ID111"
"4393","E01002310",169,"ID169"
"4394","E01002391",152,"ID152"
"4395","E01004396",181,"ID181"
"4396","E01004317",127,"ID127"
"4397","E01002311",186,"ID186"
"4398","E01002390",151,"ID151"
"4399","E01004395",163,"ID163"
"4400","E01004314",127,"ID127"
"4401","E01004394",164,"ID164"
"4402","E01004315",110,"ID110"
"4403","E01004393",163,"ID163"
"4404","E01004312",127,"ID127"
"4405","E01004392",164,"ID164"
"4406","E01004313",111,"ID111"
"4407","E01004310",110,"ID110"
"4408","E01004390",182,"ID182"
"4409","E01004311",110,"ID110"
"4410","E01002399",103,"ID103"
"4411","E01002318",150,"ID150"
"4412","E01002398",103,"ID103"
"4413","E01002319",150,"ID150"
"4414","E01004399",181,"ID181"
"4415","E01004318",110,"ID110"
"4416","E01004398",181,"ID181"
"4417","E01004319",110,"ID110"
"4418","E01002276",187,"ID187"
"4419","E01002277",187,"ID187"
"4420","E01002274",169,"ID169"
"4421","E01002275",151,"ID151"
"4422","E01002272",169,"ID169"
"4423","E01002273",151,"ID151"
"4424","E01004276",95,"ID95"
"4425","E01002270",169,"ID169"
"4426","E01004277",95,"ID95"
"4427","E01002271",169,"ID169"
"4428","E01004274",95,"ID95"
"4429","E01004275",95,"ID95"
"4430","E01004272",112,"ID112"
"4431","E01004273",111,"ID111"
"4432","E01004270",128,"ID128"
"4433","E01004271",112,"ID112"
"4434","E01002278",187,"ID187"
"4435","E01002279",187,"ID187"
"4436","E01000216",160,"ID160"
"4437","E01000297",160,"ID160"
"4438","E01000217",160,"ID160"
"4439","E01000296",177,"ID177"
"4440","E01000214",160,"ID160"
"4441","E01000295",177,"ID177"
"4442","E01000215",159,"ID159"
"4443","E01000294",201,"ID201"
"4444","E01000212",160,"ID160"
"4445","E01000293",192,"ID192"
"4446","E01000213",160,"ID160"
"4447","E01000292",201,"ID201"
"4448","E01000210",160,"ID160"
"4449","E01000291",192,"ID192"
"4450","E01000211",160,"ID160"
"4451","E01000290",191,"ID191"
"4452","E01000218",159,"ID159"
"4453","E01000299",178,"ID178"
"4454","E01000219",159,"ID159"
"4455","E01000298",177,"ID177"
"4456","E01000577",139,"ID139"
"4457","E01000574",139,"ID139"
"4458","E01000575",139,"ID139"
"4459","E01000572",139,"ID139"
"4460","E01000573",139,"ID139"
"4461","E01000570",139,"ID139"
"4462","E01000571",139,"ID139"
"4463","E01000578",139,"ID139"
"4464","E01002526",85,"ID85"
"4465","E01000579",123,"ID123"
"4466","E01002525",85,"ID85"
"4467","E01002523",118,"ID118"
"4468","E01004526",48,"ID48"
"4469","E01002520",NA,"IDNA"
"4470","E01004527",48,"ID48"
"4471","E01002521",118,"ID118"
"4472","E01004524",49,"ID49"
"4473","E01004525",48,"ID48"
"4474","E01004522",36,"ID36"
"4475","E01004523",49,"ID49"
"4476","E01004520",48,"ID48"
"4477","E01004521",49,"ID49"
"4478","E01002528",85,"ID85"
"4479","E01002529",85,"ID85"
"4480","E01004528",48,"ID48"
"4481","E01004529",48,"ID48"
"4482","E01003946",50,"ID50"
"4483","E01003947",50,"ID50"
"4484","E01003945",50,"ID50"
"4485","E01003942",93,"ID93"
"4486","E01003943",93,"ID93"
"4487","E01003940",93,"ID93"
"4488","E01003941",93,"ID93"
"4489","E01003948",50,"ID50"
"4490","E01003949",64,"ID64"
"4491","E01000426",67,"ID67"
"4492","E01000427",54,"ID54"
"4493","E01000424",67,"ID67"
"4494","E01000425",67,"ID67"
"4495","E01000422",98,"ID98"
"4496","E01000423",67,"ID67"
"4497","E01000420",98,"ID98"
"4498","E01000421",98,"ID98"
"4499","E01000428",54,"ID54"
"4500","E01000429",99,"ID99"
"4501","E01002416",137,"ID137"
"4502","E01002497",137,"ID137"
"4503","E01002417",137,"ID137"
"4504","E01002496",137,"ID137"
"4505","E01002414",118,"ID118"
"4506","E01002495",137,"ID137"
"4507","E01002415",137,"ID137"
"4508","E01002494",136,"ID136"
"4509","E01002412",102,"ID102"
"4510","E01002493",86,"ID86"
"4511","E01002413",101,"ID101"
"4512","E01002492",86,"ID86"
"4513","E01004416",181,"ID181"
"4514","E01004497",61,"ID61"
"4515","E01002410",102,"ID102"
"4516","E01002491",86,"ID86"
"4517","E01004417",181,"ID181"
"4518","E01004496",61,"ID61"
"4519","E01002411",101,"ID101"
"4520","E01002490",86,"ID86"
"4521","E01000676",52,"ID52"
"4522","E01000677",52,"ID52"
"4523","E01000674",52,"ID52"
"4524","E01000675",52,"ID52"
"4525","E01000672",52,"ID52"
"4526","E01000673",52,"ID52"
"4527","E01000670",40,"ID40"
"4528","E01000671",40,"ID40"
"4529","E01000678",40,"ID40"
"4530","E01000679",40,"ID40"
"4531","E01002626",87,"ID87"
"4532","E01002627",87,"ID87"
"4533","E01002624",71,"ID71"
"4534","E01002625",87,"ID87"
"4535","E01002622",71,"ID71"
"4536","E01002623",71,"ID71"
"4537","E01004626",48,"ID48"
"4538","E01002620",87,"ID87"
"4539","E01004627",61,"ID61"
"4540","E01002621",71,"ID71"
"4541","E01004624",61,"ID61"
"4542","E01004625",61,"ID61"
"4543","E01004622",61,"ID61"
"4544","E01004623",61,"ID61"
"4545","E01004620",61,"ID61"
"4546","E01004621",61,"ID61"
"4547","E01002628",87,"ID87"
"4548","E01002629",72,"ID72"
"4549","E01004628",60,"ID60"
"4550","E01004629",60,"ID60"
"4551","E01001136",38,"ID38"
"4552","E01001137",50,"ID50"
"4553","E01001134",26,"ID26"
"4554","E01001135",26,"ID26"
"4555","E01001132",26,"ID26"
"4556","E01001133",26,"ID26"
"4557","E01001130",26,"ID26"
"4558","E01001131",39,"ID39"
"4559","E01001138",50,"ID50"
"4560","E01001139",38,"ID38"
"4561","E01003046",78,"ID78"
"4562","E01003047",77,"ID77"
"4563","E01003044",63,"ID63"
"4564","E01003045",77,"ID77"
"4565","E01003042",62,"ID62"
"4566","E01003043",63,"ID63"
"4567","E01003040",76,"ID76"
"4568","E01003041",62,"ID62"
"4569","E01003048",78,"ID78"
"4570","E01003049",77,"ID77"
"4571","E01001346",121,"ID121"
"4572","E01001347",121,"ID121"
"4573","E01001344",121,"ID121"
"4574","E01001345",121,"ID121"
"4575","E01001342",121,"ID121"
"4576","E01001343",121,"ID121"
"4577","E01001340",104,"ID104"
"4578","E01001341",121,"ID121"
"4579","E01001348",121,"ID121"
"4580","E01001349",121,"ID121"
"4581","E01003336",79,"ID79"
"4582","E01003337",65,"ID65"
"4583","E01003334",51,"ID51"
"4584","E01003335",51,"ID51"
"4585","E01003332",50,"ID50"
"4586","E01003333",51,"ID51"
"4587","E01003330",50,"ID50"
"4588","E01003331",51,"ID51"
"4589","E01003338",79,"ID79"
"4590","E01003339",79,"ID79"
"4591","E01001236",105,"ID105"
"4592","E01001237",105,"ID105"
"4593","E01001234",105,"ID105"
"4594","E01001235",105,"ID105"
"4595","E01001232",105,"ID105"
"4596","E01001233",88,"ID88"
"4597","E01001230",88,"ID88"
"4598","E01001231",88,"ID88"
"4599","E01001238",122,"ID122"
"4600","E01001239",106,"ID106"
"4601","E01003546",146,"ID146"
"4602","E01003547",147,"ID147"
"4603","E01003544",129,"ID129"
"4604","E01003545",146,"ID146"
"4605","E01003542",130,"ID130"
"4606","E01003543",146,"ID146"
"4607","E01003540",113,"ID113"
"4608","E01003541",113,"ID113"
"4609","E01003548",146,"ID146"
"4610","E01003549",146,"ID146"
"4611","E01000956",109,"ID109"
"4612","E01000957",142,"ID142"
"4613","E01000954",125,"ID125"
"4614","E01000955",109,"ID109"
"4615","E01000952",125,"ID125"
"4616","E01000953",126,"ID126"
"4617","E01000950",125,"ID125"
"4618","E01000951",125,"ID125"
"4619","E01000958",143,"ID143"
"4620","E01002987",33,"ID33"
"4621","E01002906",106,"ID106"
"4622","E01000959",125,"ID125"
"4623","E01002986",33,"ID33"
"4624","E01002907",106,"ID106"
"4625","E01002985",34,"ID34"
"4626","E01002904",123,"ID123"
"4627","E01002984",34,"ID34"
"4628","E01002905",123,"ID123"
"4629","E01002983",34,"ID34"
"4630","E01002902",92,"ID92"
"4631","E01002982",34,"ID34"
"4632","E01002903",92,"ID92"
"4633","E01002981",34,"ID34"
"4634","E01002900",76,"ID76"
"4635","E01002980",34,"ID34"
"4636","E01002901",91,"ID91"
"4637","E01002989",32,"ID32"
"4638","E01002908",106,"ID106"
"4639","E01002988",32,"ID32"
"4640","E01002909",106,"ID106"
"4641","E01001446",208,"ID208"
"4642","E01001447",205,"ID205"
"4643","E01001444",208,"ID208"
"4644","E01001445",205,"ID205"
"4645","E01001442",205,"ID205"
"4646","E01001440",205,"ID205"
"4647","E01001441",205,"ID205"
"4648","E01001448",205,"ID205"
"4649","E01001449",205,"ID205"
"4650","E01003436",35,"ID35"
"4651","E01003437",35,"ID35"
"4652","E01003434",36,"ID36"
"4653","E01003435",36,"ID36"
"4654","E01003433",36,"ID36"
"4655","E01003430",36,"ID36"
"4656","E01003431",36,"ID36"
"4657","E01003438",35,"ID35"
"4658","E01003439",35,"ID35"
"4659","E01002866",90,"ID90"
"4660","E01002867",91,"ID91"
"4661","E01002864",90,"ID90"
"4662","E01002865",91,"ID91"
"4663","E01002862",91,"ID91"
"4664","E01002863",92,"ID92"
"4665","E01002860",92,"ID92"
"4666","E01002861",91,"ID91"
"4667","E01002868",91,"ID91"
"4668","E01002869",106,"ID106"
"4669","E01000806",51,"ID51"
"4670","E01000887",142,"ID142"
"4671","E01000807",41,"ID41"
"4672","E01000886",142,"ID142"
"4673","E01000804",51,"ID51"
"4674","E01000885",160,"ID160"
"4675","E01000805",51,"ID51"
"4676","E01000884",160,"ID160"
"4677","E01000802",51,"ID51"
"4678","E01000883",141,"ID141"
"4679","E01000803",51,"ID51"
"4680","E01000882",142,"ID142"
"4681","E01000800",51,"ID51"
"4682","E01000881",142,"ID142"
"4683","E01000801",38,"ID38"
"4684","E01000880",141,"ID141"
"4685","E01000808",41,"ID41"
"4686","E01000889",142,"ID142"
"4687","E01000809",41,"ID41"
"4688","E01000888",142,"ID142"
"4689","E01001736",144,"ID144"
"4690","E01001737",126,"ID126"
"4691","E01001734",144,"ID144"
"4692","E01001735",145,"ID145"
"4693","E01001732",128,"ID128"
"4694","E01001733",145,"ID145"
"4695","E01001730",145,"ID145"
"4696","E01001731",145,"ID145"
"4697","E01001738",144,"ID144"
"4698","E01001739",144,"ID144"
"4699","E01003646",166,"ID166"
"4700","E01003647",166,"ID166"
"4701","E01003644",166,"ID166"
"4702","E01003645",166,"ID166"
"4703","E01003642",166,"ID166"
"4704","E01003643",166,"ID166"
"4705","E01003640",167,"ID167"
"4706","E01003641",166,"ID166"
"4707","E01003648",166,"ID166"
"4708","E01003649",166,"ID166"
"4709","E01000166",202,"ID202"
"4710","E01000167",202,"ID202"
"4711","E01000164",178,"ID178"
"4712","E01000165",178,"ID178"
"4713","E01000162",178,"ID178"
"4714","E01000163",178,"ID178"
"4715","E01000161",178,"ID178"
"4716","E01000168",202,"ID202"
"4717","E01002156",156,"ID156"
"4718","E01000169",202,"ID202"
"4719","E01002157",156,"ID156"
"4720","E01002154",156,"ID156"
"4721","E01002155",156,"ID156"
"4722","E01002152",156,"ID156"
"4723","E01002153",156,"ID156"
"4724","E01004156",12,"ID12"
"4725","E01002150",173,"ID173"
"4726","E01004157",22,"ID22"
"4727","E01002151",156,"ID156"
"4728","E01004154",12,"ID12"
"4729","E01004155",12,"ID12"
"4730","E01004152",12,"ID12"
"4731","E01004153",12,"ID12"
"4732","E01004150",12,"ID12"
"4733","E01004151",23,"ID23"
"4734","E01002158",156,"ID156"
"4735","E01002159",156,"ID156"
"4736","E01004158",12,"ID12"
"4737","E01004159",22,"ID22"
"4738","E01002003",179,"ID179"
"4739","E01002008",160,"ID160"
"4740","E01004369",164,"ID164"
"4741","E01000380",84,"ID84"
"4742","E01000264",176,"ID176"
"4743","E01004467",165,"ID165"
"4744","E01000487",139,"ID139"
"4745","E01003818",58,"ID58"
"4746","E01001198",106,"ID106"
"4747","E01003315",64,"ID64"
"4748","E01003277",79,"ID79"
"4749","E01001218",104,"ID104"
"4750","E01003410",35,"ID35"
"4751","E01003490",129,"ID129"
"4752","E01003776",165,"ID165"
"4753","E01001716",143,"ID143"
"4754","E01003622",130,"ID130"
"4755","E01003628",130,"ID130"
"4756","E01001053",16,"ID16"
"4757","E01003004",20,"ID20"
"4758","E01001553",180,"ID180"
"4759","E01003502",112,"ID112"
"4760","E01033463",158,"ID158"
"4761","E01001485",195,"ID195"
"4762","E01000122",193,"ID193"
"4763","E01000129",158,"ID158"
"4764","E01002073",163,"ID163"
"4765","E01000014",131,"ID131"
"4766","E01000092",114,"ID114"
"4767","E01002323",150,"ID150"
"4768","E01002329",168,"ID168"
"4769","E01002292",151,"ID151"
"4770","E01004576",59,"ID59"
"4771","E01002672",58,"ID58"
"4772","E01033132",92,"ID92"
"4773","E01001145",38,"ID38"
"4774","E01003137",49,"ID49"
"4775","E01003138",49,"ID49"
"4776","E01001531",193,"ID193"
"4777","E01002805",161,"ID161"
"4778","E01004053",95,"ID95"
"4779","E01000564",139,"ID139"
"4780","E01001870",90,"ID90"
"4781","E01000665",28,"ID28"
"4782","E01002650",71,"ID71"
"4783","E01003071",63,"ID63"
"4784","E01001010",24,"ID24"
"4785","E01033572",159,"ID159"
"4786","E01000945",125,"ID125"
"4787","E01002930",34,"ID34"
"4788","E01002939",20,"ID20"
"4789","E01000832",39,"ID39"
"4790","E01001962",178,"ID178"
"4791","E01000641",140,"ID140"
"4792","E01001284",104,"ID104"
"4793","E01003483",113,"ID113"
"4794","E01003482",114,"ID114"
"4795","E01003655",183,"ID183"
"4796","E01004125",23,"ID23"
"4797","E01000272",192,"ID192"
"4798","E01004519",48,"ID48"
"4799","E01000626",140,"ID140"
"4800","E01000624",140,"ID140"
"4801","E01003035",77,"ID77"
"4802","E01000860",142,"ID142"
"4803","E01003630",129,"ID129"
"4804","E01000157",178,"ID178"
"4805","E01002067",162,"ID162"
"4806","E01004356",196,"ID196"
"4807","E01000256",176,"ID176"
"4808","E01004208",111,"ID111"
"4809","E01004569",60,"ID60"
"4810","E01032781",95,"ID95"
"4811","E01002704",110,"ID110"
"4812","E01000600",122,"ID122"
"4813","E01001020",1,"ID1"
"4814","E01003097",77,"ID77"
"4815","E01001521",193,"ID193"
"4816","E01001528",178,"ID178"
"4817","E01003594",129,"ID129"
"4818","E01003512",113,"ID113"
"4819","E01003693",165,"ID165"
"4820","E01000135",141,"ID141"
"4821","E01000132",176,"ID176"
"4822","E01004543",62,"ID62"
"4823","E01001980",180,"ID180"
"4824","E01001150",38,"ID38"
"4825","E01003107",93,"ID93"
"4826","E01003101",93,"ID93"
"4827","E01001081",16,"ID16"
"4828","E01003286",80,"ID80"
"4829","E01002174",157,"ID157"
"4830","E01004391",163,"ID163"
"4831","E01000576",139,"ID139"
"4832","E01002527",85,"ID85"
"4833","E01032774",95,"ID95"
"4834","E01003432",36,"ID36"
"4835","E01000160",178,"ID178"
